age,annual_income,monthly_inhand_salary,credit_history_age,total_emi_per_month,num_bank_accounts,num_credit_card,interest_rate,num_of_loan,delay_from_due_date,num_of_delayed_payment,changed_credit_limit,num_credit_inquiries,outstanding_debt,credit_utilization_ratio,amount_invested_monthly,monthly_balance,loan_Auto Loan,loan_Credit-Builder Loan,loan_Debt Consolidation Loan,loan_Home Equity Loan,loan_Mortgage Loan,loan_No Loan,loan_Not Specified,loan_Payday Loan,loan_Personal Loan,loan_Student Loan,occupation_Accountant,occupation_Architect,occupation_Developer,occupation_Doctor,occupation_Engineer,occupation_Entrepreneur,occupation_Journalist,occupation_Lawyer,occupation_Manager,occupation_Mechanic,occupation_Media_Manager,occupation_Musician,occupation_Scientist,occupation_Teacher,occupation_Writer,credit_mix_Bad,credit_mix_Good,credit_mix_Standard,payment_of_min_amount_No,payment_of_min_amount_Yes,payment_behaviour_High_spent_Large_value_payments,payment_behaviour_High_spent_Medium_value_payments,payment_behaviour_High_spent_Small_value_payments,payment_behaviour_Low_spent_Large_value_payments,payment_behaviour_Low_spent_Medium_value_payments,payment_behaviour_Low_spent_Small_value_payments,credit_score
38,35996.23,2800.6858,60.0,143.52682,4.0,6.0,17.0,6.0,14.0,17.0,16.81,7.0,767.11,28.571945,96.45639,290.08536,1,1,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25,71479.6,6184.6333,115.0,184.02528,1.0,3.0,8.0,4.0,11.0,11.0,10.3,1.0,519.66,39.72303,190.51039,523.9277,0,1,0,1,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24,44328.22,3710.0183,123.0,84.307655,4.0,6.0,1.0,4.0,0.0,1.0,7.7,2.0,616.4,38.986706,37.9934,488.70078,0,1,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
34,74178.04,6299.5034,118.0,52.807926,1.0,3.0,10.0,1.0,12.0,8.0,1.4,4.0,64.38,37.808758,93.67106,723.4714,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
32,59393.36,4870.447,85.0,0.0,8.0,5.0,15.0,0.0,7.0,16.0,19.61,9.0,1046.68,31.356636,231.99629,515.0484,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
41,31200.24,2588.02,99.0,71.67124,2.0,3.0,1.0,3.0,10.0,5.0,10.64,3.0,14.34,33.222473,239.5756,217.55515,0,0,0,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
44,70447.26,5843.605,132.0,111.17218,8.0,4.0,1.0,3.0,29.0,12.0,0.54,6.0,904.34,32.155453,190.98026,562.20807,0,0,0,1,1,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
27,11654.425,945.2021,77.0,8.996502,3.0,4.0,8.0,1.0,9.0,16.0,6.98,5.0,1154.58,38.387554,44.425945,331.09775,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
34,77463.99,6388.3325,70.0,80.87723,7.0,6.0,15.0,2.0,29.0,15.0,2.42,4.0,451.63,41.648697,230.89554,577.0605,1,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
25,40341.16,3602.7634,80.0,113.0211,2.0,5.0,1.0,4.0,7.0,11.0,8.33,2.0,1183.73,34.390663,70.85101,416.4042,1,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
19,56343.8,4661.317,116.0,0.0,6.0,3.0,5.0,0.0,8.0,18.0,7.24,1.0,1209.53,34.167076,292.95044,443.18124,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
46,16953.984,1684.832,118.0,18.286009,4.0,5.0,4.0,2.0,1.0,4.0,10.64,5.0,554.48,31.054277,217.21014,222.98705,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24,20188.02,1851.335,84.0,25.58028,4.0,3.0,6.0,3.0,9.0,8.0,3.31,0.0,399.92,39.07338,79.877426,339.67578,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
43,41896.88,3664.4067,113.0,132.31812,5.0,7.0,1.0,4.0,22.0,9.0,5.9,5.0,317.73,36.36327,73.73108,400.39148,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23,16406.08,1604.1733,31.0,34.194042,5.0,5.0,16.0,3.0,22.0,17.0,22.02,8.0,1618.94,30.016577,72.71298,343.5103,0,1,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
24,21697.64,2088.1367,83.0,36.14253,3.0,7.0,8.0,2.0,6.0,13.0,10.65,4.0,431.39,31.90844,213.18596,249.48517,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
32,43925.79,3585.4824,38.0,189.91002,7.0,9.0,23.0,6.0,20.0,25.0,19.29,10.0,2662.07,23.226997,451.19998,7.438257,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23,14821.995,1064.1663,100.0,25.619791,7.0,7.0,14.0,3.0,13.0,19.0,6.76,0.0,267.04,25.62038,66.268105,294.52872,1,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
25,16256.3,1116.6917,67.0,29.896465,3.0,3.0,8.0,4.0,0.0,3.0,1.65,1.0,204.66,35.33873,73.9179,287.8548,0,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
40,33262.2,2914.85,120.0,43.325153,6.0,5.0,18.0,3.0,14.0,12.0,17.33,1.0,696.05,35.7602,215.15894,323.00092,0,0,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
27,39343.02,3049.585,121.0,64.28244,4.0,4.0,5.0,2.0,5.0,20.0,8.04,6.0,347.48,40.299812,132.87378,377.80228,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
31,64511.34,5440.945,94.0,0.0,7.0,3.0,15.0,0.0,5.0,8.0,18.57,2.0,330.6,38.767334,479.98993,344.10455,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
32,9110.175,753.1813,76.0,39.014965,7.0,7.0,33.0,6.0,42.0,27.0,19.8,12.0,1814.67,26.134682,52.951717,273.35144,1,1,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,84373.32,7035.11,97.0,93.23118,2.0,5.0,2.0,2.0,9.0,0.0,3.82,0.0,1390.19,38.673466,273.5157,586.76416,0,0,0,0,1,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
27,64845.8,5574.817,26.0,75.913475,5.0,6.0,12.0,2.0,11.0,12.0,7.13,6.0,528.95,41.86257,242.90074,508.66745,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
51,24778.8,2312.9,63.0,0.0,5.0,7.0,20.0,0.0,23.0,10.0,15.28,4.0,179.1,35.53401,108.26799,383.022,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
18,19852.64,1921.3867,68.0,31.764847,5.0,4.0,18.0,2.0,30.0,11.0,18.92,8.0,1355.63,35.495003,120.95646,309.41736,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34,50538.58,4054.5483,36.0,164.80746,6.0,7.0,9.0,4.0,17.0,21.0,9.09,6.0,1205.13,23.56096,256.24646,254.40091,1,0,1,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
41,37057.58,3063.1316,37.0,106.642525,6.0,3.0,18.0,4.0,18.0,15.0,8.94,4.0,2230.04,35.549984,112.86728,336.80338,1,1,1,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
32,38035.76,3052.6467,76.0,93.45511,5.0,4.0,3.0,3.0,13.0,5.0,16.41,8.0,193.26,25.099585,55.641678,416.16788,0,0,1,0,0,0,1,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37,8242.335,652.86127,80.0,24.963104,7.0,9.0,29.0,6.0,40.0,20.0,5.9,13.0,2604.83,25.211493,33.807873,296.51514,1,1,1,0,0,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25,44864.55,3840.7124,130.0,107.49008,4.0,7.0,2.0,4.0,2.0,2.0,9.34,1.0,441.24,28.966461,97.42167,429.1595,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
54,102630.0,8328.5,101.0,281.09897,3.0,6.0,5.0,4.0,11.0,14.0,5.12,4.0,82.66,28.437202,184.39073,607.3603,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
25,41403.34,3730.2783,86.0,62.65239,4.0,6.0,2.0,2.0,28.0,10.0,4.23,1.0,215.84,22.701916,410.139,190.23642,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
45,31564.72,2629.3933,72.0,73.397865,6.0,6.0,13.0,4.0,11.0,16.0,15.99,6.0,1077.62,38.48931,99.85563,359.68585,0,0,0,1,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
27,18247.18,1396.5984,15.0,40.76073,10.0,5.0,29.0,5.0,27.0,17.0,16.53,10.0,2536.58,38.95536,80.79734,288.10175,0,1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,91404.54,7912.045,70.0,282.2604,7.0,7.0,15.0,4.0,27.0,16.0,15.31,0.0,66.93,27.260122,300.85977,498.08432,0,1,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
34,69932.08,5546.6733,102.0,0.0,5.0,1.0,7.0,0.0,14.0,8.0,9.25,0.0,109.2,26.227262,111.77603,692.8913,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
31,24726.48,1767.54,113.0,25.144007,4.0,6.0,15.0,2.0,17.0,16.0,4.51,3.0,155.22,23.763428,162.16139,279.4486,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
25,32613.98,2688.8318,127.0,75.40541,4.0,4.0,17.0,4.0,11.0,20.0,0.7,4.0,954.65,27.539482,34.452106,399.02563,0,0,1,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
26,18228.535,1402.0446,88.0,54.007027,0.0,3.0,2.0,4.0,3.0,0.0,7.35,4.0,157.78,28.949694,132.20139,243.99605,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
32,20059.775,1646.648,125.0,46.331436,3.0,7.0,5.0,4.0,10.0,8.0,4.01,2.0,841.07,35.42941,63.273525,315.05984,1,0,0,1,1,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
36,14759.68,1021.9733,59.0,35.979664,10.0,10.0,23.0,3.0,40.0,18.0,5.65,8.0,1699.39,26.377256,43.492233,292.72543,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18,68056.4,5805.3667,54.0,172.50346,8.0,9.0,24.0,5.0,31.0,23.0,7.74,11.0,2139.9,27.90487,374.92535,293.10788,1,1,1,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
50,22879.52,1704.6267,82.0,0.0,5.0,6.0,7.0,0.0,15.0,11.0,12.41,0.0,902.29,33.86169,118.25914,322.20352,0,0,0,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
38,14544.03,1314.0024,70.0,27.40979,6.0,6.0,15.0,3.0,27.0,9.0,8.58,4.0,2447.38,27.864807,41.27947,342.711,1,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
36,43287.28,3839.2734,125.0,111.362144,7.0,6.0,13.0,4.0,30.0,8.0,14.15,2.0,1393.19,28.778038,153.53537,399.02982,0,0,0,1,0,0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
42,37443.13,3091.2607,103.0,0.0,2.0,4.0,7.0,0.0,18.0,0.0,7.33,2.0,843.53,38.27179,116.92267,462.2034,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
47,19705.74,1377.145,65.0,22.966879,5.0,4.0,10.0,2.0,13.0,13.0,8.98,0.0,39.75,31.719673,121.925,272.82263,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
27,43755.33,3828.2776,123.0,0.0,0.0,4.0,4.0,0.0,4.0,9.0,2.67,1.0,1282.77,23.920135,112.298004,520.5297,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
27,64425.78,5254.815,105.0,165.56505,1.0,3.0,8.0,4.0,6.0,11.0,2.69,1.0,711.1,34.48275,87.89328,512.0232,0,0,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,19514.88,1828.24,83.0,0.0,7.0,5.0,17.0,0.0,30.0,12.0,4.17,2.0,881.4,41.176384,168.34146,304.48254,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,16923.73,1437.3108,13.0,93.949326,10.0,7.0,19.0,9.0,29.0,19.0,25.76,8.0,2882.5,23.661224,43.056637,256.72513,1,0,1,0,1,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
51,110437.2,9401.1,76.0,235.56108,4.0,7.0,17.0,4.0,16.0,8.0,26.98,0.0,1480.53,29.854185,257.8504,696.69855,0,1,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
35,44288.58,3390.715,49.0,183.9285,10.0,5.0,16.0,8.0,27.0,20.0,4.9,12.0,1831.88,27.126093,289.44775,145.69524,0,1,1,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27,24418.33,2304.8608,107.0,27.864283,6.0,6.0,10.0,2.0,27.0,13.0,18.92,3.0,726.39,30.336594,70.92666,384.80563,0,0,0,0,0,0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
43,15928.75,1301.3959,50.0,31.846678,9.0,9.0,24.0,4.0,23.0,22.0,8.26,12.0,2240.56,27.357382,88.77519,269.5177,1,0,0,0,0,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,36463.21,2947.6008,97.0,0.0,6.0,5.0,11.0,0.0,8.0,20.0,7.19,6.0,914.86,34.412865,123.95406,430.80603,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
24,61224.33,4862.0273,71.0,38.30981,4.0,5.0,12.0,1.0,29.0,9.0,12.65,5.0,707.43,26.986263,206.24297,491.64996,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
54,22453.67,1637.1392,100.0,35.208027,8.0,6.0,19.0,2.0,31.0,9.0,6.39,0.0,819.81,32.459034,66.27311,312.2328,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
19,16105.7,1217.1417,53.0,24.628302,6.0,3.0,14.0,3.0,9.0,18.0,19.95,8.0,640.77,36.092316,119.776535,267.30933,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
20,15961.545,1269.1288,84.0,21.248508,5.0,2.0,11.0,2.0,4.0,3.0,9.88,0.0,26.42,28.938494,123.293495,335.39328,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
25,83210.28,7051.19,66.0,122.00825,4.0,7.0,17.0,2.0,8.0,11.0,12.5,8.0,1001.02,37.531044,145.69417,677.41656,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
31,15289.33,1417.1108,37.0,44.720547,8.0,6.0,12.0,7.0,20.0,20.0,11.29,8.0,12.9,36.825706,136.31693,250.6736,1,1,1,1,0,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
33,10333.895,657.1579,40.0,21.45334,3.0,6.0,20.0,4.0,12.0,15.0,11.32,8.0,70.46,26.6907,39.732117,264.53033,0,1,0,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
45,36479.27,3241.9392,121.0,44.37576,1.0,7.0,7.0,2.0,12.0,7.0,3.01,1.0,719.7,38.561985,236.06395,313.7542,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
